Timepoints,Liver signal,AIF
37362.863,291.28,149.891
37365.04,296.117,173.465
37367.22,291.879,156.821
37369.4,291.411,162.872
37371.577,290.28,166.006
37373.758,204.517,183.168
37375.935,284.358,182.966
37378.115,287.426,166.93
37380.295,290.623,168.078
37382.473,291.263,167.427
37384.652,288.14,151.756
37386.833,294.151,165.317
37389.01,292.651,161.311
37391.19,294.336,157.064
37393.367,293.619,167.397
37395.548,291.078,164.252
37397.727,297.651,168.591
37399.905,290.228,145.085
37402.085,291.908,165.9
37404.265,292.957,162.668
37406.443,291.541,152.459
37408.622,269.634,169.248
37410.803,290.631,159.66
37412.98,291.973,159.07
37415.16,288.716,159.588
37417.337,292.055,158.813
37419.518,296.1,160.101
37421.697,289.171,170.079
37423.875,295.727,152.445
37426.055,295.619,169.248
37428.235,289.218,139.967
37430.413,290.939,145.026
37432.592,288.576,144.071
37434.77,289.393,144.228
37436.95,291.407,154.118
37439.13,294.564,159.478
37441.307,290.554,154.219
37443.488,293.61,162.101
37445.667,292.026,159.829
37447.845,293.378,157.38
37450.025,292.514,162.169
37452.205,289.311,156.254
37454.383,291.871,141.81
37456.562,288.344,145.673
37458.74,292.201,152.355
37460.92,288.816,159.286
37463.1,288.305,156.422
37465.277,288.771,149.317
37467.458,295.456,171.978
37469.637,290.107,164.903
37471.815,290.829,141.251
37473.995,287.331,143.689
37476.175,290.194,148.217
37478.352,287.782,165.658
37480.533,292.344,160.805
37482.71,287.727,146.62
37484.89,296.116,162.35
37487.07,289.568,149.44
37489.247,288.485,143.515
37491.428,289.677,157.321
37493.607,291.365,146.609
37495.785,288.466,151.741
37497.965,292.656,170.185
37500.143,294.746,160.223
37502.322,290.24,167.758
37504.503,291.54,167.651
37506.68,292.305,169.342
37508.86,291.18,155.799
37511.04,290.819,167.096
37513.217,296.519,147.44
37515.398,289.341,163.638
37517.577,291.543,166.131
37519.755,293.202,159.28
37521.935,288.414,168.188
37524.113,288.979,171.077
37526.292,290.615,151.252
37528.473,290.266,164.2
44607.14,278.379,154.888
44609.32,267.361,156.637
44611.497,266.986,158.554
44613.678,267.793,154.2
44615.857,270.43,156.304
44618.035,269.675,158.613
44620.215,266.873,160.775
44622.393,268.279,153.633
44624.572,268.862,157.233
44626.753,266.516,161.941
44628.93,267.921,157.941
44631.11,268.285,153.419
44633.29,269.593,152.555
44635.467,266.41,151.921
44637.648,268.047,144.649
44639.825,267.484,151.262
44642.005,266.299,153.738
44644.185,265.45,161.534
44646.363,267.812,150.953
44648.542,267.442,147.884
44650.723,266.413,158.26
44652.9,265.986,153.617
44655.08,264.478,158.866
44657.26,266.57,155.686
44659.438,268.481,142.929
44661.617,267.176,151.89
44663.795,268.261,146.408
44665.975,267.271,161.34
44668.155,267.107,156.508
44670.333,266.941,151.4
44672.512,264.759,153.336
44674.693,267.391,161.514
44676.87,268.59,163.402
44679.05,268.11,160.312
44681.227,267.914,151.437
44683.408,268.096,155.658
44685.587,266.794,146.255
44687.765,263.968,154.111
44689.945,264.05,152.138
44692.125,267.203,153.326
44694.303,266.632,160.238
44696.482,269.08,152.29
44698.663,265.578,146.894
44700.84,269.189,152.027
44703.02,264.554,155.504
44705.197,267.732,154.679
44707.378,265.956,160.663
44709.557,267.031,155.895
44711.735,265.8,155.951
44713.915,266.497,156.712
44716.095,267.44,149.26
44718.273,270.532,151.064
44720.452,269.18,142.899
44722.63,268.913,146.144
44724.81,265.133,158.855
44726.99,266.953,155.222
44729.167,267.069,153.958
44731.348,266.044,152.635
44733.527,267.24,143.074
44735.705,267.376,157.926
44737.885,269.496,146.103
44740.065,267.179,153.763
44742.242,266.883,148.711
44744.423,267.171,154.813
44746.6,266.45,161.869
44748.78,267.528,146.754
44750.96,264.634,152.076
44753.137,266.105,152.105
44755.318,267.455,152.923
44757.497,266.948,143.397
44759.675,268.24,146.929
44761.855,266.559,157.864
44764.035,266.386,147.665
44766.212,265.928,162.151
44768.393,265.879,157.659
44770.57,266.019,164.631
44772.75,266.336,152.234
44774.93,268.163,150.164
44777.107,270.3,162.608
44779.288,266.498,160.103
44781.467,269.408,148.484
44783.645,269.127,158.53
44785.825,268.24,156.685
44788.003,267.202,151.784
44790.182,266.332,153.049
44792.363,268.878,148.322
44794.54,268.092,145.271
44796.72,265.513,157.472
44798.9,266.466,150.605
44801.077,268.894,149.401
44803.258,268.529,144.339
44805.438,269.673,152.613
44807.615,269.293,159.596
44809.795,266.36,148.202
44811.973,267.18,152.456
44814.152,268.01,151.302
44816.333,268.754,149.484
44818.51,265.415,160.978
44820.69,267.087,149.055
44822.87,265.962,161.464
44825.048,266.196,159.437
44827.227,269.069,154.753
44829.405,266.892,154.652
44831.585,268.682,145.442
44833.765,270.452,163.758
44835.943,269.807,168.487
44838.122,268.983,158.011
44840.303,268.579,151.602
44842.48,267.823,154.266
44844.66,267.395,151.242
44846.84,269.044,157.019
44849.018,268.001,149.683
44851.197,271.737,152.347
44853.375,267.639,154.289
44855.555,268.432,147.828
44857.735,269.376,147.563
44859.913,269.292,161.566
44862.092,268.714,155.329
44864.273,268.134,158.814
44866.45,272.119,163.704
44868.63,266.888,156.453
44870.807,270.155,160.538
44872.988,268.091,151.723
44875.167,270.868,151.883
44877.345,268.056,156.972
44879.525,269.38,155.047
44881.705,270.106,149.172
44883.883,268.052,151.281
44886.062,271.085,155.116
44888.242,266.13,160.101
44890.42,270.64,161.558
44892.6,266.893,156.128
44894.777,267.769,156.253
44896.958,267.503,151.579
44899.137,271.107,161.797
44901.315,267.859,154.215
44903.495,273.592,163.088
44905.675,267.506,163.36
44907.852,268.237,166.321
44910.033,269.229,160.519
44912.21,268.256,158.388
44914.39,269.36,162.466
44916.57,269.328,159.679
44918.747,268.128,159.02
44941.178,281.533,144.238
44943.357,271.902,168.204
44945.535,272.02,157.787
44947.715,268.117,161.899
44949.893,269.578,155.673
44952.072,270.193,164.534
44954.253,269.326,150.988
44956.43,270.033,155.382
44958.61,272.196,160.608
44960.79,269.328,156.43
44962.967,271.444,162.588
44965.148,268.292,159.632
44967.327,274.682,154.266
44969.505,270.786,151.938
44971.685,273.754,154.866
44973.863,267.873,158.358
44976.042,267.996,163.8
44978.223,268.823,136.017
44980.4,267.904,145.556
44982.58,268.864,155.271
44984.76,268.583,159.909
44986.938,270.412,166.623
44989.117,268.408,162.319
44991.295,269.043,163.722
44993.475,269.414,139.772
44995.655,266.497,161.265
44997.833,267.189,160.433
45000.012,267.708,160.554
45002.193,269.887,157.592
45004.37,268.947,150.001
45006.55,268.546,159.117
45008.73,268.35,157.19
45010.908,267.794,147.34
45013.087,271.434,147.37
45015.265,269.189,155.9
45017.445,271.837,164.553
45019.625,267.188,155.791
45021.803,267.752,159.295
45023.982,267.147,157.52
45026.163,269.981,162.37
45028.34,268.16,154.05
45030.52,269.64,138.268
45032.697,268.634,148.061
45034.878,273.038,165.814
45037.057,268.541,164.233
45039.235,270.848,157.005
45041.415,270.023,164.291
45043.595,270.659,161.322
45045.773,269.077,157.944
45047.952,270.533,150.509
45050.133,268.308,141.463
45052.31,267.586,153.28
45054.49,270.502,157.589
45056.667,268.835,153.611
45058.848,273.55,160.127
45061.027,268.211,154.036
45063.205,271.251,162.723
45065.385,270.151,159.875
45067.565,271.255,152.637
45069.742,268.194,165.117
45071.923,270.473,154.631
45074.1,268.239,160.588
45076.28,269.415,160.001
45078.46,269.837,153.203
45080.637,270.764,144.748
45082.818,268.121,153.142
45084.997,267.352,167.375
45087.175,270.178,143.844
45089.355,267.502,162.997
45091.535,267.877,154.249
45093.712,267.467,159.905
45095.893,268.145,156.052
45098.07,268.802,166.258
45100.25,269.288,158.534
45102.43,268.627,161.285
45104.607,269.138,154.287
45106.788,269.052,159.888
45108.967,272.056,153.055
45111.145,269.919,159.871
45113.325,271.962,166.191
45115.503,268.653,160.858
45117.682,273.026,163.972
45119.863,270.717,153.042
45122.04,273.015,166.056
45124.22,270.038,155.315
45126.4,269.541,163.864
45128.577,269.254,169.578
45130.758,269.724,157.464
45132.938,267.962,159.299
45135.115,272.741,151.966
45137.295,268.7,161.344
45139.473,271.037,161.01
45141.652,268.474,157.141
45143.833,270.097,148.825
45146.01,269.894,154.265
45148.19,271.823,149.43
45150.37,270.751,155.251
45152.548,268.818,152.493
45154.727,268.054,159.83
45156.905,268.989,148.1
45159.085,271.403,167.095
45161.265,272.98,183.428
45163.443,271.729,181.694
45165.622,269.176,153.014
45167.803,271.972,160.608
45169.98,268.411,151.552
45172.16,269.912,163.297
45174.34,268.993,160.568
45176.518,268.932,170.475
45178.697,268.769,159.13
45180.875,270.348,129.512
45183.055,270.099,158.522
45185.235,269.544,139.623
45187.413,272.418,143.808
45189.592,269.066,150.355
45191.773,269.414,147.095
45193.95,268.671,157.496
45196.13,268.279,150.773
45198.31,269.724,155.56
45200.488,268.297,160.488
45202.667,271.691,157.519
45204.845,267.915,158.063
45207.025,268.582,162.245
45209.205,269.553,148.059
45211.383,271.763,146.713
45213.562,270.198,154.153
45215.742,271.799,152.065
45217.92,269.965,147.754
45220.1,274.37,168.963
45222.277,270.619,151.022
45224.458,270.503,168.119
45226.637,270.23,148.51
45228.815,273.956,154.913
45230.995,271.669,159.212
45233.175,272.011,169.976
45235.352,270.343,152.893
45237.533,272.227,153.557
45239.712,271.941,162.006
45241.89,269.132,162.138
45244.07,267.77,167.508
45246.247,268.774,159.911
45248.428,271.038,162.381
45250.607,270.329,153.073
45252.785,269.855,150.003
45259.19,277.637,164.634
45261.37,269.336,152.159
45263.55,268.244,147.659
45265.727,271.277,148.499
45267.908,268.066,147.992
45270.087,268.728,163.024
45272.265,268.77,161.469
45274.445,271.287,167.705
45276.625,271.096,175.207
45278.803,270.696,345.24
45280.982,273.24,418.835
45283.16,271.438,445.473
45285.34,271.949,375.894
45287.52,274.458,332.237
45289.697,279.008,246.37
45291.878,280.54,216.397
45294.057,282.244,207.502
45296.235,286.301,197.524
45298.415,289.019,223.151
45300.592,290.983,217.293
45302.773,295.821,237.457
45304.952,294.143,229.901
45307.13,298.71,242.691
45309.31,298.249,200.662
45311.49,295.282,200.555
45313.667,295.943,188.21
45315.848,297.228,190.274
45318.027,295.569,200.875
45320.205,296.854,200.896
45322.385,295.366,199.845
45324.562,296.448,195.505
45326.742,293.912,184.379
45328.923,293.708,198.088
45331.1,295.178,215.534
45333.28,293.841,193.506
45335.46,294.351,205.747
45337.637,291.865,203.539
45339.818,292.772,196.398
45341.995,291.578,213.796
45344.175,293.608,222.525
45346.355,291.978,182.145
45348.533,292.644,196.514
45350.712,292.276,171.857
45352.893,292.68,195.116
45355.07,291.698,193.172
45357.25,289.976,206.568
45359.43,291.427,196.856
45361.607,288.283,219.765
45363.788,290.537,207.293
45365.965,290.918,172.808
45368.145,293.422,178.877
45370.325,290.312,188.677
45372.503,287.181,197.296
45374.682,290.246,190.222
45376.863,289.424,189.871
45379.04,288,185.106
45381.22,290.572,202.817
45383.398,288.25,182.744
45385.577,289.517,186.418
45387.758,286.999,185.693
45389.935,289.293,187.275
45392.115,289.6,171.992
45394.295,289.01,198.191
45396.473,292.9,205.674
45398.652,287.809,186.452
45400.833,287.418,184.298
45403.01,287.487,200.67
45405.19,290.064,198.031
45407.367,287.091,196.555
45409.548,284.247,207.532
45411.727,286.467,191.511
45413.905,290.352,213.788
45416.085,288.456,195.06
45418.265,288.729,205.094
45420.443,286.53,186.395
45422.622,285.011,168.168
45424.8,289.115,194.902
45426.98,287.019,200.754
45429.16,286.276,223.045
45431.337,286.712,191.596
45433.518,289.325,198.884
45435.697,286.099,164.519
45437.875,286.79,175.697
45440.055,284.448,184.755
45442.235,284.917,182.991
45444.413,286.256,186.259
45446.592,284.669,198.497
45448.77,286.888,184.882
45450.95,283.987,193.859
45453.13,281.866,199.274
45455.307,286.373,189.556
45457.488,278.327,184.581
45459.667,281.415,215.435
45461.845,285.055,193.974
45464.025,284.151,199.196
45466.205,287.07,205.312
45468.383,283.831,191.603
45470.562,284.794,187.604
45472.74,284.421,169.596
45474.92,282.364,177.99
45477.1,284.228,179.263
45479.277,282.77,187.278
45481.458,284.302,178.524
45483.637,281.923,182.709
45485.815,283.225,167.53
45487.995,280.63,187.354
45490.173,284.599,177.133
45492.352,284.161,178.567
45494.533,282.487,201.903
45496.71,287.251,205.156
45498.89,284.91,168.917
45501.07,282.952,177.169
45503.247,283.897,165.767
45505.428,284.525,169.778
45507.607,283.422,164.052
45509.785,282.002,180.667
45511.965,284.788,170.794
45514.143,282.269,177.158
45516.322,283.914,183.045
45518.503,281.5,179.988
45520.68,279.616,191.294
45522.86,282.466,194.178
45525.04,284.722,184.884
45527.217,281.476,172.863
45529.398,283.45,167.815
45531.575,284.449,180.174
45533.755,282.008,191.818
45535.935,283.374,194.361
45538.113,282.785,192.393
45540.292,283.487,194.565
45542.473,282.184,159.203
45544.65,281.541,175.883
45546.83,280.318,166.365
45549.01,280.74,178.26
45551.188,282.318,181.69
45553.367,282.354,183.172
45555.545,282.104,183.222
45557.725,286.465,179.088
45559.905,280.938,173.833
45562.083,280.52,190.906
45564.262,281.357,171.844
45566.443,281.36,179.238
45568.62,282.778,157.189
45570.8,279.055,171.978
45576.837,295.369,198.753
45579.015,282.941,186.025
45581.195,282.011,193.951
45583.375,282.224,185.54
45585.553,282.791,188.96
45587.732,284.301,189.84
45589.913,281.983,188.214
45592.09,286.699,182.354
45594.27,281.268,180.76
45596.447,284.784,190.817
45598.628,282.681,174.675
45600.807,283.675,182.793
45602.985,281.446,165.413
45605.165,283.928,174.905
45607.345,282.585,170.557
45609.523,286.041,186.204
45611.702,283.964,174.827
45613.883,284.319,168.842
45616.06,282.491,167.914
45618.24,283.249,184.673
45620.417,283.314,163.918
45622.598,282.954,162.274
45624.777,280.809,172.751
45626.955,282.943,177.805
45629.135,282.345,174.31
45631.315,282.684,178.913
45633.492,283.115,176.877
45635.673,285.892,179.094
45637.852,283.427,153.974
45640.03,284.402,178.367
45642.21,284.268,158.607
45644.387,285.792,182.463
45646.568,283.532,192.399
45648.747,285.517,186.326
45650.925,284.927,178.705
45653.105,281.172,181.631
45655.285,285.603,179.611
45657.462,281.706,184.287
45659.643,282.28,186.48
45661.82,285.315,192.983
45664,282.038,171.237
45666.18,284.367,162.413
45668.357,280.693,167.67
45670.538,281.874,172.672
45672.717,283.884,177.823
45674.895,284.804,175.32
45677.075,281.329,177.853
45679.255,281.812,173.096
45681.432,278.651,176.13
45683.613,282.592,170.184
45685.79,280.366,175.663
45687.97,283.323,166.289
45690.15,281.299,181.031
45692.327,282.659,181.093
45694.508,282.085,169.568
45696.688,281.132,173.916
45698.865,280.703,170.006
45701.045,280.549,184.598
45703.223,281.894,155.765
45705.402,284.244,175.282
45707.583,280.968,175.514
45709.76,280.437,178.137
45711.94,281.601,181.571
45714.12,281.726,182.845
45716.298,282.798,178.406
45718.477,282.514,156.998
45720.658,282.652,168.449
45722.835,278.735,163.147
45725.015,279.707,177.892
45727.193,282.952,174.639
45729.372,280.066,169.217
45731.553,280.702,179.647
45733.73,282.147,169.555
45735.91,283.362,159.826
45738.09,282.201,174.754
45740.268,282.142,176.37
45742.447,280.362,165.227
45744.625,280.862,176.385
45746.805,281.171,176.763
45748.985,284.27,188.631
45751.163,282.493,191.842
45753.342,284.812,174.126
45755.523,282.209,163.852
45757.7,283.962,161.104
45759.88,282.555,161.297
45762.06,283.426,159.641
45764.238,282.671,165.229
45766.417,285.432,177.814
45768.595,283.461,180.362
45770.775,288.069,188.789
45772.955,282.474,176.895
45775.133,281.999,174.131
45777.312,282.889,157.561
45779.492,284.018,151.04
45781.67,285.98,157.358
45783.85,282.908,162.534
45786.027,283.821,164.516
45788.208,282.581,157.921
45790.387,284.5,154.227
45792.565,282.635,160.304
45794.745,281.519,181.526
45796.925,283.693,173.32
45799.102,282.331,164.299
45801.283,283.69,172.916
45803.462,281.322,165.146
45805.64,283.206,181.456
45807.82,284.461,184.925
45809.997,282.773,174.585
45812.178,282.759,175.973
45814.357,282.004,162.923
45816.535,284.46,167.712
45818.715,283.071,157.531
45820.895,283.737,163.074
45823.072,283.578,157.137
45825.253,284.613,153.225
45827.43,283.614,159.146
45829.61,283.202,155.962
45831.79,283.517,157.749
45833.967,284.88,172.935
45836.148,282.135,174.102
45838.327,283.879,182.003
45840.505,283.452,175.691
45842.685,282.107,177.25
45844.865,282.705,164.953
45847.042,286.159,175.404
45849.223,283.789,172.21
45851.4,287.767,181.038
45853.58,284.255,189.808
45855.76,285.617,181.567
45857.938,283.55,163.169
45860.117,284.816,158.185
45862.298,280.453,161.858
45864.475,283.197,166.278
45866.655,282.369,165.993
45868.833,283.741,179.893
45871.012,285.176,156.065
45873.193,282.151,171.993
45875.37,284.085,152.041
45877.55,283.297,170.278
45879.73,283.187,159.76
45881.908,283.012,170.857
45884.087,284.419,149.955
45886.268,286.614,163.228
45888.445,282.925,171.692
45895.062,293.422,187.058
45897.242,283.24,157.333
45899.42,279.836,177.649
45901.6,281.326,168.187
45903.78,280.123,167.812
45905.958,279.555,173.443
45908.137,280.02,169.667
45910.318,279.568,172.853
45912.495,280.846,172.283
45914.675,281.549,178.197
45916.852,280.706,160.207
45919.033,282.57,177.781
45921.212,282.127,185.178
45923.39,284.032,181.375
45925.57,282.035,176.787
45927.75,283.011,176.314
45929.928,281.149,171.636
45932.107,278.916,216.883
45934.285,281.758,186.967
45936.465,283.537,179.928
45938.645,285.15,169.899
45940.822,282.579,175.921
45943.003,283.401,146.813
45945.182,279.883,170.416
45947.36,283.376,175.181
45949.54,280.093,166.426
45951.72,280.388,176.256
45953.898,281.172,176.151
45956.077,284.774,178.353
45958.255,281.076,165.354
45960.435,285.746,167.883
45962.615,281.194,180.781
45964.792,282.558,163.633
45966.973,283.03,155.422
45969.152,282.216,166.457
45971.33,283.351,171.044
45973.51,280.049,167.368
45975.688,279.494,179.73
45977.867,278.826,164.405
45980.048,281.483,172.301
45982.225,283.932,164.968
45984.405,281.708,177.277
45986.585,283.602,172.675
45988.762,282.337,183.258
45990.943,284.216,174.019
45993.122,281.495,181.465
45995.3,284.461,179.387
45997.48,280.874,168.246
45999.658,281.093,175.835
46001.837,281.047,164.517
46004.018,283.046,168.17
46006.195,280.808,167.344
46008.375,283.66,171.223
46010.555,283.473,159.32
46012.732,286.95,179.779
46014.913,283.308,188.93
46017.092,281.95,179.196
46019.27,282.295,181.494
46021.45,285.672,173.392
46023.628,279.908,173.269
46025.807,279.924,167.308
46027.988,280.895,170.192
46030.165,282.561,172.356
46032.345,284.126,170.534
46034.525,280.716,172.872
46036.702,283.342,168.78
46038.883,279.607,178.612
46041.06,285.109,170.498
46043.24,278.205,176.321
46045.42,279.185,173.157
46047.598,278.803,179.246
46049.777,278.098,176.356
46051.958,281.238,169.383
46054.135,281.774,179.029
46056.315,281.426,162.469
46058.495,281.426,164.496
46060.673,281.171,159.207
46062.852,279.276,159.743
46065.03,284.277,163.138
46067.21,280.89,149.202
46069.39,283.302,171.339
46071.568,281.418,173.82
46073.747,284.834,167.748
46075.928,280.162,172.89
46078.105,280.609,165.6
46080.285,283.186,166.171
46082.462,282.929,156.52
46084.643,282.473,173.415
46086.822,282.827,161.38
46089,284.489,171.178
46091.18,282.157,192.653
46093.36,277.009,180.162
46095.538,284.214,194.685
46097.717,284.755,207.5
46099.898,283.219,178.756
46102.075,283.784,173.082
46104.255,281.158,191.146
46106.432,280.617,162.771
46108.613,284.62,166.2
46110.792,281.661,154.588
46112.97,281.195,171.453
46115.15,279.557,161.823
46117.33,279.296,171.416
46119.508,283.238,169.619
46121.688,280.765,185.865
46123.865,279.663,174.435
46126.045,280.873,172.898
46128.225,280.575,185.661
46130.402,282.552,179.316
46132.583,280.415,166.131
46134.762,284.617,159.608
46136.94,280.798,176.565
46139.12,281.347,169.039
46141.3,279.309,172.102
46143.477,279.662,162.211
46145.658,280.035,169.119
46147.835,280.156,167.945
46150.015,280.91,161.239
46152.195,277.742,171.409
46154.372,280.541,179.765
46156.553,281.372,165.193
46158.732,281.433,182.646
46160.91,280.446,165.783
46163.09,283.648,173.638
46165.268,282.577,165.082
46167.447,282.803,175.496
46169.628,282.173,173.972
46171.805,282.219,186.46
46173.985,281.582,178.633
46176.165,283.821,171.849
46178.342,283.609,166.118
46180.523,284.264,170.215
46182.702,281.106,169.989
46184.88,278.152,186.404
46187.06,284.206,167.405
46189.238,285.446,186.873
46191.417,283.684,179.655
46193.598,281.85,209.072
46195.775,279.618,184.523
46197.955,282.69,181.57
46200.135,283.227,167.747
46202.312,280.18,170.667
46204.492,281.069,169.369
46206.67,280.138,165.548
46214.117,287.74,180.737
46216.295,281.683,172.822
46218.475,280.368,171.9
46220.655,278.678,162.565
46222.833,280.944,161.16
46225.012,277.67,166.989
46227.193,284.006,167.702
46229.37,280.291,181.425
46231.55,281.621,175.063
46233.727,280.476,168.758
46235.908,279.266,173.623
46238.087,279.494,167.417
46240.265,283.292,179.998
46242.445,281.489,177.556
46244.625,284.293,182.43
46246.803,282.763,177.577
46248.982,285.553,183.096
46251.163,280.399,168.619
46253.34,281.583,187.324
46255.52,280.368,169.224
46257.697,283.329,179.643
46259.878,283.243,163.026
46262.057,285.7,176.872
46264.235,279.829,171.159
46266.415,270.959,150.689
46268.595,279.586,204.84
46270.773,281.304,178.966
46272.952,284.604,174.862
46275.13,277.614,166.309
46277.31,281.911,164.035
46279.49,278.772,164.487
46281.667,283.061,172.058
46283.848,278.924,181.142
46286.027,279.461,171.367
46288.205,282.271,156.801
46290.385,279.455,171.209
46292.565,280.374,168.602
46294.742,279.874,162.274
46296.923,282.692,160.57
46299.1,278.402,174.06
46301.28,277.937,166.171
46303.46,280.996,176.879
46305.637,279.771,175.534
46307.818,281.386,170.171
46309.997,279.626,164.762
46312.175,283.552,168.638
46314.355,279.795,168.155
46316.533,282.167,172.028
46318.712,279.604,158.205
46320.893,284.986,168.516
46323.07,279.662,154.887
46325.25,282.74,150.404
46327.43,279.34,170.965
46329.607,281.175,166.036
46331.788,279.513,174.714
46333.967,279.912,171.383
46336.145,279.964,173.918
46338.325,280.774,173.054
46340.503,279.086,174.766
46342.682,280.856,174.654
46344.863,279.138,176.619
46347.04,280.286,167.351
46349.22,279.055,170.934
46351.4,280.258,157.639
46353.577,278.401,160.346
46355.758,281.795,166.902
46357.935,278.179,166.073
46360.115,282.914,173.249
46362.295,278.827,167.289
46364.473,282.304,173.072
46366.652,279.297,170.174
46368.833,283.456,182.251
46371.01,278.855,170.488
46373.19,281.226,174.562
46375.37,280.09,176.924
46377.548,279.948,179.684
46379.727,280.175,179.007
46381.905,285.327,175.954
46384.085,279.607,189.775
46386.265,282.252,162.053
46388.443,284.942,189.292
46390.622,282.125,178.087
46392.803,282.017,159.657
46394.98,283.112,158.216
46397.16,278.99,167.491
46399.337,279.275,158.48
46401.518,280.087,162.203
46403.697,281.248,177.706
46405.875,280.45,168.762
46408.055,279.115,176.639
46410.235,279.961,177.37
46412.413,278.544,163.695
46414.592,281.719,165.791
46416.773,277.844,160.34
46418.95,281.989,175.346
46421.13,278.146,173.9
46423.307,281.884,171.434
46425.488,279.674,171.687
46427.667,281.36,170.978
46429.845,278.886,149.839
46432.025,282.419,167.411
46434.205,280.951,156.93
46436.383,279.507,161.546
46438.562,281.586,155.332
46440.74,280.537,170.342
46442.92,280.85,174.625
46445.1,281.212,174.025
46447.277,278.616,161.43
46449.458,278.903,166.171
46451.637,280.693,158.63
46453.815,284.293,174.821
46455.995,279.866,175.066
46458.175,285.059,169.521
46460.352,280.102,187.052
46462.533,280.596,179.536
46464.71,278.906,177.44
46466.89,281.686,171.816
46469.07,281.49,172.18
46471.247,280.07,160.43
46473.428,278.746,146.913
46475.607,282.446,149.931
46477.785,280.341,162.313
46479.965,281.435,182.091
46482.145,279.745,174.844
46484.322,283.619,174.069
46486.503,280.887,169.94
46488.68,281.793,162.1
46490.86,281.487,160.067
46493.04,278.374,158.409
46495.217,281.633,169.244
46497.398,282.744,166.68
46499.577,279.944,172.05
46501.755,278.741,177.655
46503.935,280.486,171.888
46506.113,278.712,171.391
46508.292,282.671,170.429
46510.473,280.237,149.652
46512.65,279.518,162.105
46514.83,281.653,150.529
46517.01,279.399,158.277
46519.188,280.409,153.614
46521.367,277.237,158.49
46523.548,279.648,160.376
46525.725,277.211,159.428
46551.285,288.206,183.34
46553.465,280.588,171.145
46555.643,281.769,179.269
46557.822,277.839,167.978
46560.003,281.274,172.229
46562.18,279.086,173.696
46564.36,280.23,175.123
46566.54,279.88,169.505
46568.717,279.453,168.943
46570.898,280.235,158.535
46573.075,278.726,157.892
46575.255,282.319,161.512
46577.435,282.262,163.288
46579.613,281.081,159.459
46581.792,282.106,143.464
46583.973,279.619,162.918
46586.15,281.471,159.435
46588.33,279.506,155.694
46590.51,281.465,157.35
46592.688,279.121,161.953
46594.867,280.892,158.214
46597.045,280.426,173.15
46599.225,280.852,171.335
46601.405,281.425,185.87
46603.583,281.287,169.551
46605.762,277.791,163.247
46607.943,280.95,168.95
46610.12,278.205,173.567
46612.3,283.026,177.018
46614.477,279.331,170.61
46616.658,280.77,164.575
46618.837,279.665,164.47
46621.015,281.113,159.065
46623.195,281.005,164.17
46625.375,279.708,170.629
46627.553,282.397,184.042
46629.732,282.281,178.569
46631.913,280.969,167.789
46634.09,279.687,162.491
46636.27,283.738,165.809
46638.447,280.366,186.702
46640.628,283.516,173.076
46642.807,277.74,183.952
46644.985,280.486,174.508
46647.165,278.486,181.516
46649.345,280.252,173.891
46651.523,278.659,177.673
46653.702,284.927,169.762
46655.88,281.536,155.721
46658.06,280.715,165.833
46660.24,282.81,182.018
46662.417,278.148,171.774
46664.598,280.207,175.484
46666.777,280.854,167.219
46668.955,279.008,172.924
46671.135,278.236,163.829
46673.315,277.574,166.808
46675.492,279.973,174.219
46677.673,278.195,168.416
46679.85,280.849,172.465
46682.03,279.132,174.713
46684.21,280.361,178.041
46686.387,277.759,173.948
46688.568,281.549,176.705
46690.747,278.677,182.459
46692.925,282.393,179.827
46695.105,277.737,164.953
46697.285,279.221,171.321
46699.462,278.095,169.175
46701.643,283.01,174.704
46703.82,278.554,171.17
46706,284.1,168.689
46708.18,281.029,160.872
46710.357,280.734,166.043
46712.538,280.076,168.429
46714.717,280.304,176.351
46716.895,278.938,166.206
46719.075,278.232,162.665
46721.253,282.185,165.518
46723.432,279.528,155.296
46725.613,286.456,175.701
46727.79,278.957,169.8
46729.97,281.383,180.59
46732.15,280.089,170.528
46734.327,283.675,162.111
46736.508,277.291,167.583
46738.688,282.089,168.63
46740.865,278.144,167.468
46743.045,280.362,164.626
46745.223,277.472,163.283
46747.402,282.677,170.939
46749.583,279.107,165.482
46751.76,283.015,162.607
46753.94,278.94,163.885
46756.12,282.364,167.154
46758.298,279.544,164.332
46760.477,283.763,169.882
46762.655,278.353,173.476
46764.835,282.684,172.367
46767.015,278.771,160.72
46769.193,287.048,175.443
46771.372,282.56,179.499
46773.553,280.049,178.418
46775.73,285.756,179.009
46777.91,279.195,172.575
46780.09,281.314,166.193
46782.268,279.314,167.572
46784.447,278.76,174.375
46786.625,280.333,168.93
46788.805,279.823,176.217
46790.985,283.341,180.869
46793.163,281.755,163.556
46795.342,280.082,145.632
46797.523,281.848,182.724
46799.7,285.626,179.368
46801.88,280.786,166.188
46804.057,279.795,171.132
46806.238,282.578,153.569
46808.417,281.166,174.607
46810.595,280.88,174.374
46812.775,278.132,178.926
46814.955,277.583,167.909
46817.133,279.597,164.067
46819.312,279.829,167.465
46821.492,280.821,176.336
46823.67,282.162,175.032
46825.85,278.817,181.519
46828.027,279.93,170.201
46830.208,279.041,161.484
46832.387,284.192,155.489
46834.565,280.385,158.299
46836.745,284.013,161.604
46838.925,282.377,156.525
46841.102,279.944,168.5
46843.283,281.29,161.426
