Timepoints,Liver signal,AIF
39325.227,337.625,170.655
39327.408,337.463,177.172
39329.585,340.965,170.088
39331.765,341.702,174.084
39333.945,335.226,163.337
39336.122,340.076,180.114
39338.303,339.541,170.793
39340.482,332.911,173.093
39342.66,344.143,181.623
39344.84,332.699,172.706
39347.02,333.018,170.458
39349.197,333.943,178.494
39351.378,343.656,175.079
39353.555,336.138,172.362
39355.735,337.482,173.519
39357.915,342.082,191.631
39360.092,332.264,182.418
39362.273,339.589,172.462
39364.452,335.184,178.418
39366.63,340.367,179.481
39368.81,336.822,174.089
39370.988,343.485,180.008
39373.167,339.531,169.975
39375.348,339.961,181.556
39377.525,334.457,173.235
39379.705,334.665,173.941
39381.885,338.943,166.109
39384.062,335.793,184.392
39386.242,339.948,177.787
39388.423,334.153,172.13
39390.6,339.357,169.312
39392.78,335.256,177.958
39394.958,339.001,172.647
39397.137,332.72,173.156
39399.318,338.432,186.703
39401.495,333.235,168.722
39403.675,343.606,190.409
39405.855,333.712,169.561
39408.033,344.184,193.851
39410.212,332.963,175.51
39412.39,336.021,182.7
39414.57,330.811,175.979
39416.75,334.996,186.557
39418.928,334.077,166.119
39421.107,345.16,191.515
39423.288,336.995,165.371
39425.465,334.703,173.842
39427.645,334.309,180.78
39429.825,339.692,171.907
39432.003,346.266,181.031
39434.182,338.917,173.405
39436.36,346.136,194.693
39438.54,334.827,179.628
39440.72,343.824,186.668
39442.898,339.44,174.566
39445.077,333.43,166.451
39447.258,344.979,186.374
39449.435,333.446,172.086
39451.615,344.767,185.251
39453.792,342.233,174.445
39455.973,334.55,169.313
39458.152,338.612,179.116
39460.33,334.069,181.938
39462.51,341.639,172.709
39464.69,343.598,183.286
39466.867,338.495,169.714
39469.048,347.813,179.219
39471.227,337.8,166.456
39473.405,344.237,187.821
39475.585,338.942,168.08
39477.762,337.772,178.535
39479.943,338.791,183.374
39482.122,339.306,171.79
39484.3,334.414,179.795
39486.48,338.237,180.595
39488.66,346.138,184.296
39490.837,337.626,171.126
39493.018,343.564,187.886
39495.195,332.732,174.129
39497.375,346.876,191.396
39499.555,338.984,169.928
44252.185,328.053,211.122
44254.363,309.226,181.981
44256.542,321.737,170.775
44258.723,309.666,176.612
44260.9,321.195,187.221
44263.08,310.083,192.031
44265.26,318.954,178.257
44267.438,312.176,185.224
44269.617,318.207,176.858
44271.795,310.449,189.884
44273.975,320.82,197.242
44276.155,314.819,189.09
44278.333,322.887,258.34
44280.512,316.743,448.137
44282.693,320.66,573.346
44284.87,318.888,508.309
44287.05,327.813,435.979
44289.227,326.626,345.401
44291.408,333.675,318.449
44293.587,331.068,291.373
44295.765,334.663,281.57
44297.945,335.925,290.916
44300.125,341.533,290.583
44302.303,341.139,286.277
44304.482,346.816,286.866
44306.663,345.531,265.903
44308.84,353.427,267.84
44311.02,344.035,262.884
44313.197,349.73,275.671
44315.378,342.215,265.341
44317.557,348.209,270.406
44319.735,341.953,255.654
44321.915,345.931,262.858
44324.095,345.557,259.364
44326.273,344.718,271.712
44328.452,347.47,266.207
44330.633,336.27,249.055
44332.81,345.367,264.706
44334.99,339.046,256.407
44337.167,346.147,268.185
44339.348,343.151,264.133
44341.527,341.206,271.777
44343.705,338.627,264.172
44345.885,341.914,260.387
44348.065,336.409,260.299
44350.242,341.83,259.167
44352.423,339.789,263.438
44354.6,338.131,253.576
44356.78,339.894,251.716
44358.96,338.977,243.875
44361.137,343.909,248.855
44363.318,331.605,240.618
44365.497,340.155,255.707
44367.675,337.908,269.364
44369.855,339.434,262.89
44372.035,336.014,236.174
44374.212,329.793,238.39
44376.393,338.698,242.254
44378.57,340.05,243.923
44380.75,343.195,252.652
44382.93,341.032,245.238
44385.107,339.95,258.634
44387.288,334.882,255.616
44389.467,330.988,261.512
44391.645,340.741,256.532
44393.825,331.716,245.298
44396.003,337.839,257.641
44398.182,340.559,253.657
44400.363,335.407,232.668
44402.54,339.579,239.434
44404.72,331.197,234.475
44406.9,338.838,246.63
44409.077,332.58,236.693
44411.258,338.634,245.562
44413.438,335.683,232.135
44415.615,339.54,240.167
44417.795,332.287,238.952
44419.973,338.823,223.029
44422.152,335.086,241.151
44424.333,337.193,235.989
44426.51,335.223,234.863
44428.69,338.134,246.181
44430.87,331.885,252.804
44433.048,335.87,232.348
44435.227,334.205,229.884
44437.405,336.527,246.188
44439.585,332.119,228.181
44441.765,336.781,241.319
44443.943,334.749,225.391
44446.122,335.896,263.624
44448.303,334.599,247.154
44450.48,335.448,249.204
44452.66,338.975,246.305
44454.84,328.346,240.637
44457.018,336.877,248.688
44459.197,337.753,246.41
44461.375,339.505,247.279
44463.555,338.281,235.571
44465.735,331.543,246.323
44467.913,335.644,238.416
44470.092,329.288,241.12
44472.273,336.767,238.125
44474.45,327.989,234.693
44476.63,334.22,232.479
44478.807,337.806,231.658
44480.988,334.129,220.157
44483.167,337.454,233.519
44485.345,334.938,233.063
44487.525,335.662,261.839
44489.705,338.981,249.53
44491.883,330.103,239.833
44494.062,340.225,224.79
44496.242,334.53,224.789
44498.42,335.599,230.316
44500.6,329.978,216.164
44502.777,337.909,232.816
44504.958,335.791,241.838
44507.137,336.813,247.567
44509.315,334.448,227.011
44511.495,335.808,240.666
44513.675,336.673,225.205
44515.852,340.361,234.221
44518.033,333.658,235.114
44520.21,330.804,244.69
44522.39,337.054,228.126
44524.57,330.751,218.888
44526.747,339.38,235.726
44528.928,335.457,214.556
44531.107,333.343,233.447
44533.285,329.271,226.173
44535.465,334.369,219.711
44537.645,338.516,248.155
44539.822,335.816,232.244
44542.003,336.657,213.994
44544.18,337.748,223.064
44546.36,328.66,220.26
44548.54,334.306,215.381
44550.717,339.147,231.535
44552.898,333.489,229.204
44555.077,337.356,230.319
44557.255,337.493,221.779
44559.435,339.303,232.211
44561.613,332.469,227.442
44563.792,336.327,229.637
44570.26,345.186,216.53
44572.44,339.519,224.573
44574.617,334.976,232.864
44576.798,339.443,244.883
44578.977,335.398,237.101
44581.155,339.679,246.859
44583.335,336.232,239.929
44585.512,341.482,242.514
44587.693,337.498,237.975
44589.872,336.595,236.557
44592.05,337.472,237.982
44594.23,325.152,227.284
44596.41,337.392,238.266
44598.587,335.622,218.971
44600.768,337.571,237.432
44602.945,337.308,227.377
44605.125,326.82,240.221
44607.305,338.82,239.901
44609.482,336.398,216.748
44611.663,332.557,241.289
44613.842,339.923,230.363
44616.02,331.912,222.233
44618.2,338.194,241.286
44620.38,338.798,231.923
44622.557,340.262,241.641
44624.738,338.61,232.913
44626.915,330.013,233.816
44629.095,342.017,232.791
44631.275,336.948,223.47
44633.452,343.684,223.477
44635.633,337.717,217.594
44637.812,340.602,223.051
44639.99,340.92,238.277
44642.17,341.534,235.256
44644.348,340.654,221.809
44646.527,343.757,223.835
44648.708,337.394,215.168
44650.885,339.782,247.865
44653.065,337.636,226.941
44655.245,344.284,226.81
44657.423,334.664,217.557
44659.602,337.648,223.508
44661.783,325.641,217.125
44663.96,335.424,212.923
44666.14,342.726,225.044
44668.318,334.613,215.47
44670.497,341.982,225.903
44672.678,338.011,222.022
44674.855,331.086,228.382
44677.035,343.006,222.374
44679.215,326.888,219.609
44681.393,343.16,229.967
44683.572,330.622,232.29
44685.75,342.685,218.167
44687.93,325.331,215.974
44690.11,340.496,243.168
44692.288,331.777,210.913
44694.467,339.382,218.22
44696.648,328.374,242.47
44698.825,340.38,226.051
44701.005,338.717,230.235
44703.185,340.811,219.851
44705.363,343.724,225.565
44707.542,341.326,212.622
44709.72,340.701,225.397
44711.9,339.464,220.615
44714.08,328.497,227.115
44716.258,337.458,219.242
44718.438,324.27,231.304
44720.617,337.256,233.114
44722.795,337.419,226.85
44724.975,340.146,212.945
44727.152,341.151,223.323
44729.333,337.918,216.526
44731.512,341.685,223.726
44733.69,339.396,219.705
44735.87,340.821,220.788
44738.05,338.217,227.145
44740.227,337.012,212.727
44742.408,337.555,225.401
44744.587,341.279,232.391
44746.765,339.9,222.429
44748.945,340.805,216.755
44751.122,336.995,214.347
44753.303,335.076,217.029
44755.482,338.395,229.254
44757.66,328.493,226.358
44759.84,340.922,226.539
44762.02,338.539,222.504
44764.197,338.162,215.264
44766.378,339.645,210.601
44768.555,335.266,215.185
44770.735,339.168,208.709
44772.915,333.712,208.003
44775.092,335.563,223.535
44777.273,334.925,207.939
44779.452,337.794,228.376
44781.63,338.176,228.199
44783.81,327.497,233.276
44785.99,336.204,232.853
44788.167,336.21,219.142
44790.348,341.253,242.769
44792.525,340.037,226.698
44794.705,325.111,227.181
44796.885,340.751,212.284
44799.062,343.696,226.633
44801.242,340.97,211.794
44803.423,343.594,215.703
44805.6,338.937,224.541
44807.78,343.413,219.376
44809.958,332.634,223.106
44812.137,340.547,205.243
44814.318,338.805,223.919
44816.495,339.761,241.877
44818.675,325.904,217.068
44820.855,337.166,205.973
44823.033,340.158,240.201
44825.212,339.914,218.204
44827.393,342.162,213.648
44829.57,337.082,211.93
44831.75,342.788,221.84
44833.928,340.399,216.358
44836.107,340.648,228.658
44838.288,339.277,210.209
44840.465,338.927,227.194
44842.645,335.428,207.097
44844.825,341.416,221.08
44847.003,339.147,221.415
44849.182,340.16,228.661
44851.363,339.954,229.901
44853.54,325.107,210.982
44855.72,336.976,212.913
44857.898,332.844,216.389
44860.077,343.941,219.735
44862.258,331.424,212.007
44864.435,339.273,221.999
44866.615,334.041,226.694
44868.795,340.244,227.7
44870.973,341.621,221.927
44873.152,329.266,212.149
44875.33,336.133,213.295
44877.51,334.338,219.276
44879.69,339.47,222.675
44881.867,337.38,218.649
44889.307,345.683,211.422
44891.488,337.501,209.972
44893.667,340.455,237.907
44895.845,336.973,215.738
44898.025,329.347,219.404
44900.202,338.565,219.618
44902.383,335.083,216.966
44904.562,341.266,228.926
44906.74,338.097,221.413
44908.92,331.792,222.801
44911.1,337.875,219.652
44913.277,334.741,209.324
44915.458,341.055,222.278
44917.635,333.508,209.749
44919.815,338.489,226.992
44921.995,336.293,229.202
44924.173,336.799,225.226
44926.352,340.854,220.526
44928.533,336.828,216.082
44930.71,336.382,212.196
44932.89,338.622,235.81
44935.07,335.071,215.367
44937.247,339.809,216.486
44939.428,331.546,213.723
44941.605,340.161,218.363
44943.785,340.357,217.63
44945.965,340.325,209.71
44948.143,341.661,212.646
44950.322,333.305,207.471
44952.503,337.592,218.375
44954.68,335.238,231.076
44956.86,340.066,221.831
44959.038,335.322,212.188
44961.217,332.645,225.224
44963.398,341.068,213.075
44965.575,328.221,206.329
44967.755,337.661,231.231
44969.935,337.056,216.472
44972.113,335.945,220.885
44974.292,335.161,216.314
44976.473,326.986,220.781
44978.65,337.327,226.916
44980.83,334.487,212.652
44983.008,333.087,219.211
44985.188,336.707,210.316
44987.367,335.948,210.218
44989.545,340.121,220.173
44991.725,335.249,204.558
44993.905,338.472,231.964
44996.083,341.337,212.642
44998.262,338.133,216.13
45000.44,335.886,213.938
45002.62,337.055,235.674
45004.8,335.323,209.344
45006.977,340.377,227.174
45009.158,341.413,215.502
45011.337,340.46,214.496
45013.515,338.817,203.238
45015.695,339.042,215.685
45017.875,337.844,208.204
45020.053,339.779,214.64
45022.232,339.711,212.591
45024.41,331.93,207.804
45026.59,334.757,215.948
45028.77,325.366,215.137
45030.947,337.861,224.236
45033.128,338.143,218.646
45035.307,337.782,213.063
45037.485,339.195,208.208
45039.665,332.596,213.129
45041.842,337.937,214.126
45044.023,336.377,210.533
45046.202,340.098,221.185
45048.38,339.328,207.885
45050.56,340.003,222.013
45052.74,335.719,211.504
45054.917,332.554,219.797
45057.098,333.729,206.418
45059.277,331.539,198.568
45061.455,338.336,220.795
45063.635,335.181,226.591
45065.812,331.462,224.465
45067.992,342.47,213.114
45070.173,334.409,208.78
45072.35,338.652,211.092
45074.53,335.87,210.726
45076.71,334.689,212.663
45078.887,336.699,204.577
45081.068,336.476,214.165
45083.247,335.482,221.029
45085.425,340.586,225.637
45087.605,335.505,216.771
45089.783,337.937,204.531
45091.962,338.518,213.687
45094.143,335.137,205.118
45096.32,339.382,209.116
45098.5,333.53,201.194
45100.68,337.979,200.005
45102.857,337.192,216.151
45105.038,335.532,225.243
45107.215,341.013,222.143
45109.395,338.24,211.275
45111.575,337.683,209.834
45113.753,332.197,217.529
45115.932,337.675,219.942
45118.113,333.42,209.598
45120.29,342.733,210.192
45122.47,332.692,211.581
45124.65,334.904,206.695
45126.827,341.333,216.06
45129.008,332.769,208.144
45131.185,337.287,203.865
45133.365,330.948,208.173
45135.545,335.756,228.115
45137.723,334.827,201.044
45139.902,339.821,212.136
45142.083,333.515,205.258
45144.26,324.934,225.105
45146.44,339.228,206.289
45148.617,329.713,202.217
45150.798,337.008,219.311
45152.977,332.136,212.212
45155.155,338.737,217.795
45157.335,330.821,203.222
45159.515,337.976,231.152
45161.693,334.609,213.245
45163.872,340.991,204.208
45166.053,334.335,212.298
45168.23,336.232,223.224
45170.41,340.631,221.087
45172.587,337.752,207.254
45174.768,340.374,225.292
45176.947,332.271,207.882
45179.125,340.725,208.562
45181.305,341.882,216.588
45183.485,336.735,210.446
45185.663,338.185,223.84
45187.842,328.881,227.174
45190.02,340.027,214.025
45192.2,329.193,214.409
45194.38,336.18,219.766
45196.557,342.811,222.569
45198.738,340.591,205.528
45200.917,343.764,219.531
45206.79,341.913,225.408
45208.967,339.34,212.263
45211.148,338.945,211.12
45213.327,343.351,215.182
45215.505,339.854,196.556
45217.685,341.953,206.728
45219.865,338.589,206.44
45222.042,341.136,219.231
45224.223,335.129,208.795
45226.402,343.82,193.123
45228.58,341.914,202.918
45230.76,336.644,216.589
45232.938,340.523,220.997
45235.117,340.27,218.784
45237.298,339.16,205.528
45239.475,341.876,224.289
45241.655,340.109,208.935
45243.835,342.201,210.724
45246.012,338.753,206.366
45248.193,339.491,225.622
45250.37,339.336,212.809
45252.55,335.768,200.239
45254.73,332.662,227.205
45256.908,342.648,208.378
45259.087,328.672,200.276
45261.268,339.694,216.874
45263.445,336.382,210.835
45265.625,343.319,209.272
45267.805,339.404,208.914
45269.982,344.305,209.84
45272.163,336.937,200.39
45274.34,341.035,214.723
45276.52,333.786,217.151
45278.7,343.751,210.353
45280.878,337.044,205.805
45283.057,341.116,235.376
45285.238,339.252,208.634
45287.415,333.108,199.698
45289.595,340.424,227.713
45291.773,338.635,207.349
45293.952,338.706,207.009
45296.133,336.473,223.378
45298.31,333.936,206.46
45300.49,338.217,207.212
45302.67,328.716,193.197
45304.848,339.851,204.896
45307.027,337.409,199.411
45309.208,337.886,221.391
45311.385,344.77,220.898
45313.565,339.903,207.528
45315.742,333.772,218.381
45317.923,340.66,216.153
45320.102,333.818,200.814
45322.28,339.629,210.567
45324.46,339.852,235.108
45326.64,337.568,208.206
45328.818,333.942,225.85
45330.997,340.635,214.405
45333.175,340.237,209.791
45335.355,341.517,203.9
45337.535,334.992,205.857
45339.712,327.886,222.304
45341.893,342.036,207.011
45344.072,339.037,215.293
45346.25,342.137,213.439
45348.43,341.496,216.515
45350.61,334.53,201.577
45352.788,340.999,226.799
45354.967,338.802,197.662
45357.145,339.531,222.456
45359.325,341.668,209.408
45361.505,337.651,208.967
45363.682,340.421,215.232
45365.863,339.187,206.263
45368.042,336.186,209.909
45370.22,342.021,197.139
45372.4,338.082,212.133
45374.577,340.328,199.041
45376.758,341.739,228.434
45378.938,333.756,199.693
45381.115,339.409,217.193
45383.295,340.73,215
45385.475,333.164,201.687
45387.652,340.132,218.505
45389.833,335.867,209.968
45392.012,338.192,204.307
45394.19,338.92,199.411
45396.37,339.928,225.482
45398.548,344.856,210.996
45400.727,325.044,199.593
45402.908,338.827,219.948
45405.085,339.832,217.271
45407.265,327.513,214.272
45409.445,340.137,200.472
45411.622,333.577,197.053
45413.803,339.179,216.162
45415.98,336.407,214.634
45418.16,342.773,218.876
45420.34,340.901,203.825
45422.518,343.181,208.619
45424.697,339.109,204.765
45426.878,340.507,222.094
45429.055,342.303,222.472
45431.235,336.155,225.867
45433.415,341.524,212.214
45435.592,343.265,201.983
45437.773,344.072,213.247
45439.95,341.04,211.51
45442.13,341.454,210.906
45444.31,340.336,220.599
45446.488,337.479,203.785
45448.667,338.894,211.715
45450.848,344.35,224.816
45453.025,338.908,203.357
45455.205,339.158,201.624
45457.383,339.127,225.55
45459.562,332.572,201.477
45461.742,340.107,220.171
45463.92,340.408,192.614
45466.1,341.128,229.145
45468.28,342.87,209.033
45470.458,330.975,215.761
45472.637,341.783,217.261
45474.818,340.111,196.178
45476.995,339.014,201.37
45479.175,339.449,214.817
45481.352,331.518,213.091
45483.533,338.861,200.552
45485.712,338.14,214.419
45487.89,341.977,219.554
45490.07,338.1,197.226
45492.25,331.859,229.768
45494.428,341.289,200.801
45496.607,341.893,216.839
45498.788,337.646,199.63
45500.965,341.316,213.352
45503.145,333.353,214.13
45505.322,343.155,210.443
45507.503,333.734,198.82
45509.682,339.293,225.04
45511.86,341.689,209.518
45514.04,340.827,219.675
45516.22,341.516,201.904
45518.398,338.835,233.589
45523.673,349.031,212.129
45525.85,337.628,206.251
45528.03,340.975,225.235
45530.208,341.001,207.206
45532.387,340.334,208.573
45534.568,334.024,202.664
45536.745,340.405,223.13
45538.925,339.911,219.008
45541.105,344.058,217.64
45543.283,338.42,209.286
45545.462,341.653,223.217
45547.643,341.259,205.981
45549.82,341.738,216.216
45552,340.473,208.265
45554.178,329.973,208.308
45556.357,339.2,206.168
45558.538,334.051,211.206
45560.715,339.834,221.122
45562.895,342.219,214.691
45565.075,337.025,212.322
45567.253,338.754,230.375
45569.432,329.237,208.272
45571.61,339.905,222.115
45573.79,339.107,226.17
45575.97,339.594,208.892
45578.148,344.985,214.691
45580.327,334.831,208.428
45582.508,337.583,206.055
45584.685,340.587,219.961
45586.865,338.359,220.321
45589.045,341.692,217.064
45591.223,335.242,216.702
45593.402,337.642,212.3
45595.58,343.99,217.086
45597.76,337.444,212.196
45599.94,340.821,225.547
45602.117,333.947,213.292
45604.298,335.796,203
45606.477,343.145,208.146
45608.655,340.67,207.585
45610.835,345.576,222.945
45613.012,341.154,218.515
45615.193,332.87,212.576
45617.372,338.473,209.673
45619.55,343.054,222.86
45621.73,335.97,207.308
45623.91,343.905,221.372
45626.087,338.173,207.06
45628.268,330.218,215.925
45630.447,343.179,215.079
45632.625,337.344,208.934
45634.805,338.738,219.973
45636.982,341.255,215.502
45639.163,338.642,211.729
45641.342,335.309,211.541
45643.52,338.875,222.964
45645.7,338.181,212.97
45647.88,333.823,210.352
45650.057,337.548,215.395
45652.238,337.489,202.031
45654.415,330.664,215.686
45656.595,328.747,204.478
45658.775,338.889,205.924
45660.952,340.722,226.765
45663.133,335.899,207.013
45665.312,338.806,210.087
45667.49,338.323,229.563
45669.67,336.488,217.872
45671.85,339.691,231.184
45674.027,335.364,213.682
45676.208,337.027,240.356
45678.385,335.975,208.69
45680.565,338.662,210.4
45682.745,337.229,233.027
45684.923,340.92,217.308
45687.102,332.873,211.258
45689.283,337.485,210.506
45691.46,336.94,216.136
45693.64,329.113,204.12
45695.818,337.816,221.502
45697.997,338.119,206.796
45700.178,330.996,224.438
45702.355,337.917,210.216
45704.535,336.394,212.099
45706.715,343.373,215.943
45708.893,332.978,208.82
45711.072,340.477,233.014
45713.253,340.359,214.762
45715.43,335.116,232.144
45717.61,341.564,208.915
45719.788,331.707,215.357
45721.967,340.654,222.27
45724.148,331.107,200.997
45726.325,339.542,209.225
45728.505,336.216,217.715
45730.685,339.682,224.115
45732.863,338.648,219.229
45735.042,339.941,209.281
45737.223,326.471,203.368
45739.4,339.225,219.253
45741.58,340.114,209.126
45743.758,338.292,225.242
45745.938,340.808,206.694
45748.117,323.144,220.792
45750.295,341.175,218.263
45752.475,329.816,206.031
45754.655,340.144,224.561
45756.833,340.634,207.12
45759.012,339.23,214.298
45761.19,337.345,216.596
45763.37,332.302,216.885
45765.55,338.723,211.693
45767.727,339.771,211.396
45769.908,325.771,223.086
45772.087,341.037,210.024
45774.265,335.135,210.895
45776.445,341.979,217.776
45778.625,339.635,210.779
45780.803,337.19,225.391
45782.982,341.792,201.416
45785.16,340.246,219.153
45787.34,331.898,215.835
45789.52,342.673,216.607
45791.697,331.979,202.78
45793.878,341.95,210.543
45796.057,334.2,218.405
45798.235,341.289,207.26
45800.415,338.592,211.437
45802.592,328.986,199.14
45804.773,337.743,227.962
45806.952,337.426,204.432
45809.13,329.089,221.101
45811.31,337.652,206.851
45813.49,335.839,219.656
45815.667,338.199,213.661
45817.848,340.95,229.023
45820.027,329.406,196.822
45822.205,339.482,224.59
45824.385,337.571,204.722
45826.562,336.178,216.797
45828.742,340.222,211.334
45830.923,337.665,219.71
45833.1,343.036,215.078
45835.28,338.184,211.587
45841.82,345.587,209.035
45843.997,341.941,229.913
45846.178,339.069,212.953
45848.357,336.278,223.227
45850.535,341.55,216.274
45852.715,341.968,222.309
45854.895,335.604,213.435
45857.072,344.754,217.374
45859.253,338.779,209.248
45861.432,335.791,212.424
45863.61,343.54,213.73
45865.79,342.541,229.803
45867.967,336.91,213.783
45870.148,337.877,212.031
45872.327,341.399,215.651
45874.505,331.91,195.597
45876.685,338.101,225.776
45878.865,344.517,212.61
45881.042,330.949,198.062
45883.223,340.387,219.862
45885.4,337.832,208.319
45887.58,334.915,196.163
45889.76,338.89,230.121
45891.938,339.121,211.633
45894.117,332.579,217.488
45896.298,338.332,220.932
45898.475,338.343,205.131
45900.655,333.229,224.277
45902.835,334.665,216.088
45905.012,342.561,224.418
45907.193,332.419,200.433
45909.37,340.8,221.555
45911.55,339.318,210.155
45913.73,325.759,229.051
45915.908,337.301,215.757
45918.087,343.365,207.39
45920.268,330.209,229.733
45922.445,338.143,216.197
45924.625,339.274,222.113
45926.803,339.222,198.704
45928.982,339.723,223.318
45931.163,340.324,232.459
45933.34,342.608,210.773
45935.52,327.303,205.361
45937.7,338.75,231.841
45939.878,342.801,221.691
45942.057,334.549,210.957
45944.238,336.313,211.651
45946.415,340.619,229.272
45948.595,333.055,202.152
45950.773,339.799,229.223
45952.952,340.731,224.142
45955.133,333.064,202.263
45957.31,334.797,228.757
45959.49,338.695,221.009
45961.67,341.348,212.347
45963.848,343.705,218.464
45966.027,340.76,219.614
45968.205,337.209,208.136
45970.385,341.168,218.193
45972.565,342.534,222.087
45974.742,338.729,212.209
45976.923,340.644,202.559
45979.102,341.928,205.295
45981.28,342.761,233.037
45983.46,341.21,214.518
45985.64,330.486,207.929
45987.818,341.55,222.963
45989.997,336.805,209.807
45992.175,336.378,210.941
45994.355,344.248,214.258
45996.535,338.616,214.901
45998.712,344.828,212.708
46000.893,339.334,206.461
46003.072,343.144,220.756
46005.25,344.973,206.031
46007.43,335.87,216.357
46009.61,345.986,206.554
46011.788,335.427,206.991
46013.967,343.763,205.247
46016.145,328.449,217.909
46018.325,342.361,209.813
46020.505,338.152,207.792
46022.682,345.269,215.468
46024.863,336.659,207.022
46027.042,330.269,225.028
46029.22,340.761,205.377
46031.4,337.619,205.506
46033.577,339.183,212.315
46035.758,340.681,236.065
46037.938,335.406,216.945
46040.115,340.832,222.611
46042.295,339.914,213.465
46044.475,332.72,203.703
46046.652,342.091,219.665
46048.833,342.43,213.81
46051.012,327.571,199.575
46053.19,341.891,227.466
46055.37,337.407,205.048
46057.548,344.584,231.371
46059.727,339.812,214.706
46061.908,334.525,219.581
46064.085,342.517,211.238
46066.265,339.556,212.909
46068.445,343.798,221.587
46070.622,339.422,219.318
46072.803,336.879,202.88
46074.98,344.293,227.269
46077.16,336.733,207.431
46079.34,329.402,198.204
46081.518,337.303,225.845
46083.697,340.84,209.908
46085.878,336.205,202.518
46088.055,335.759,228.114
46090.235,336.808,208.136
46092.415,329.506,191.323
46094.592,333.56,226.269
46096.773,339.558,199.605
46098.95,335.225,205.25
46101.13,344.063,216.289
46103.31,341.42,207.733
46105.488,334.339,225.12
46107.667,338.124,213.002
46109.848,337.4,200.972
46112.025,343.585,233.351
46114.205,338.513,205.086
46116.383,329.44,222.007
46118.562,343.384,214.366
46120.742,332.753,218.859
46122.92,342.414,220.356
46125.1,343.522,214.527
46127.28,329.657,225.193
46129.458,342.168,221.316
46131.637,342.069,202.303
46133.818,326.088,222.955
46135.995,338.543,205.896
46138.175,333.462,204.302
46140.352,340.769,216.446
46142.533,337.681,206.698
46144.712,339.627,219.213
46146.89,340.707,206.025
46149.07,331.882,214.187
46151.25,340.817,209.623
46153.428,339.782,196.554
46158.818,344.646,212.045
46160.995,330.904,201.604
46163.175,334.885,205.514
46165.355,334.949,213.706
46167.533,328.265,191.969
46169.712,332.2,218.663
46171.893,332.889,199.621
46174.07,328.3,205.704
46176.25,336.38,204.335
46178.43,334.297,199.474
46180.607,330.167,206.215
46182.788,332.951,196.586
46184.965,331.603,198.919
46187.145,335.74,210.193
46189.325,335.551,205.303
46191.503,332.256,193.042
46193.682,337.402,219.804
46195.863,332.285,197.942
46198.04,329.059,207.894
46200.22,333.691,201.074
46202.398,335.465,203.815
46204.577,329.468,201.542
46206.758,336.294,215.555
46208.935,331.906,197.765
46211.115,336.68,214.572
46213.295,334.643,206.075
46215.473,337.258,213.557
46217.652,330.266,194.293
46219.833,324.47,192.853
46222.01,333.752,222.823
46224.19,336.182,204.297
46226.367,319.961,204.585
46228.548,336.389,208.964
46230.727,329.81,195.482
46232.905,337.492,211.329
46235.085,334.729,205.022
46237.265,334.947,193.739
46239.443,336.956,198.997
46241.622,336.471,210.514
46243.8,337.008,215.872
46245.98,329.644,206.774
46248.16,333.53,205.212
46250.337,335.741,207.409
46252.518,323.846,220.895
46254.697,331.837,200.356
46256.875,329.744,218.788
46259.055,337.949,207.016
46261.235,334.886,209.333
46263.413,329.54,205.45
46265.592,334.619,206.137
46267.77,321.42,209.655
46269.95,330.351,194.211
46272.13,334.277,195.675
46274.307,337.529,206.779
46276.488,329.056,215.956
46278.667,333.924,205.141
46280.845,332.992,188.29
46283.025,338.66,214.705
46285.202,334.21,191.666
46287.383,321.824,207.483
46289.562,335.2,203.759
46291.74,330.001,196.081
46293.92,328.514,195.429
46296.1,332.981,204.86
46298.277,327.797,190.571
46300.458,336.034,219.485
46302.637,331.397,194.089
46304.815,324.277,198.669
46306.995,334.864,216.241
46309.173,325.623,190.888
46311.352,332.968,204.121
46313.533,335.419,218.497
46315.71,329.525,213.1
46317.89,335.225,212.558
46320.07,327.335,195.913
46322.247,333.223,211.087
46324.428,331.161,190.862
46326.605,336.121,201.786
46328.785,333.791,196.99
46330.965,338.557,222.487
46333.143,334.915,194.269
46335.322,339.621,216.576
46337.503,334.474,204.135
46339.68,323.584,189.944
46341.86,331.92,198.381
46344.04,332.806,192.962
46346.217,336.937,206.629
46348.398,332.963,215.615
46350.575,337.668,192.585
46352.755,321.828,191.553
46354.935,333.529,212.909
46357.113,332.021,192.917
46359.292,336.93,202.774
46361.473,331.866,209.342
46363.65,325.553,200.022
46365.83,335.091,205.718
46368.008,332.772,197.169
46370.188,337.364,197.077
46372.367,336.229,207.97
46374.545,320.562,199.758
46376.725,334.998,200.897
46378.905,332.871,193.663
46381.083,332.885,193.596
46383.262,335.66,213.542
46385.443,335.379,200.605
46387.62,335.69,196.058
46389.8,335.308,208.904
46391.977,327.296,194.378
46394.158,332.241,195.677
46396.337,331.074,199.357
46398.515,334.394,211.657
46400.695,334.246,205.437
46402.875,330.372,196.495
46405.053,334.478,210.806
46407.232,333.059,195.721
46409.413,328.987,196.839
46411.59,333.749,221.586
46413.77,332.937,189.415
46415.947,342.336,208.737
46418.128,332.228,218.052
46420.307,335.159,210.374
46422.485,330.224,193.966
46424.665,338.288,202.96
46426.845,334.789,208.822
46429.023,336.448,210.486
46431.202,335.127,196.641
46433.38,333.626,226.021
46435.56,333.054,188.846
46437.74,327.824,207.85
46439.917,337.952,219.46
46442.098,330.036,196.475
